Cell_ID,RNTI,CQI,Layers,MCS,CQI_Change,RI_Change,Margin_ChangeM,Nack,Alloc_RBs,DL_Aggregation_Level_1,DLAL_2,DLAL_4,DLAL_8,DLAL_16,DL-BLER,RI,DL-CQI,DL-MCS,256QAM,Small_Alloc,UL-BLER-CRC,UL-CQI,UL-MCS,C2I,256QAM_1,Meas_Gap,Connected,BeamID,ConnectedTime_min,Time_Delta,Jammer_On,Jammer_Frequency,Jammer_Bandwith,Jammer_Power
1,2301,11,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,11,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,11,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,21,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,11,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,11,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,21,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,4,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,31,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,41,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,31,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,2,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,21,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,11,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,21,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,2,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,2,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,2,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,11,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,6,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,1,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,5,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,3,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,30,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,31,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,21,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,11,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,10,0/0,11/0,9,0,0,0,1,2,10,0,0,0,0
1,2301,11,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,12/0,10.4,0,0,0,1,2,11,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,12/0,10.4,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,4,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,12/0,10.4,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,11/0,11/0,0,0,0,0/0,12/0,10.4,0,0,0,1,2,30,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,10,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,20,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,100,0/0,25/0,0,0,0,0,1,2,31,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,22,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,12,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,4,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,25,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,30,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,4,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,24,0,0,0,0
1,2301,12,2,11,0,0,0,0.00%,2,0,0,4,0,0,0/0,02.01.2002,12/0,11/0,0,0,0,0/0,25/0,0,0,0,0,1,2,11,0,0,0,0
1,2302,0,1,0,0,0,0,0.00%,5,0,0,0,0,0,0/0,0/1/1,0/0,0/0,0,0,0,0/0,21/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,0,1,0,0,1,0,0.00%,5,0,0,0,8,0,0/0,0/1/1,0/0,0/0,0,0,0,0/0,21/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,13,2,26,7,1,0,0.00%,2,14,0,0,0,0,0/0,0/1/1,0/0,0/0,0,0,0,0/0,21/0,0,0,0,0,1,0,112,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,26/0,0,0,0,0,1,0,1030,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,2,0,0,28.57%,2,9,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,23.2,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,26/0,0,0,0,0,1,0,21,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,28/0,26.2,0,0,0,1,0,11,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,26/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,24/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,27/0,24.2,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,24/0,20.6,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,2,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,2,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,22/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,2,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,22/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,22/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,2,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,22/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,22/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,27/0,24.8,0,0,0,1,0,11,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,27/0,24.8,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,27/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,21,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,31,0,0,0,0
1,2302,13,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,41,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,51,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,24.2,0,0,0,1,0,61,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,51,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,41,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,11,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,25/0,0,0,0,0/0,24/0,22.8,0,0,0,1,0,30,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,21/0,0,0,0,0,1,0,31,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,21/0,0,0,0,0,1,0,21,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,25/0,0,0,0,0/0,21/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,25/0,24.6,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,25/0,24.6,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,24,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,24,0,0,0,1,0,11,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,22/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,22/0,20.6,0,0,0,1,0,30,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,22/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,24/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,24/0,0,0,0,0,1,0,21,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,21/0,19.8,0,0,0,1,0,31,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,28/0,25.8,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,26/0,0,0,0,0/0,22/0,20,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,28/0,28,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,28/0,28,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,20,0/0,24/0,21.8,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,25,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,22.2,0,0,0,1,0,11,0,0,0,0
1,2302,15,2,25,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,28/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,28/0,27.4,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,23.6,0,0,0,1,0,11,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,22.4,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,25/0,0,0,0,0/0,25/0,22.4,0,0,0,1,0,20,0,0,0,0
1,2302,12,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,26/0,0,0,0,0/0,22/0,0,0,0,0,1,0,21,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,12/0,26/0,0,0,0,0/0,22/0,0,0,0,0,1,0,11,0,0,0,0
1,2302,12,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,12/0,26/0,0,0,0,0/0,22/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,12,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,26/0,0,0,0,0/0,18/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,13/0,26/0,0,0,0,0/0,18/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,13/0,26/0,0,0,0,0/0,18/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,26/0,0,0,0,0/0,18/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,21.2,0,0,0,1,0,20,0,0,0,0
1,2302,13,2,24,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,13/0,24/0,0,0,0,0/0,25/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,24,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,13/0,24/0,0,0,0,0/0,23/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,13,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,24/0,0,0,0,0/0,23/0,20.4,0,0,0,1,0,11,0,0,0,0
1,2302,13,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,13/0,24/0,0,0,0,0/0,23/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,21,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,31,0,0,0,0
1,2302,15,2,25,3,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,41,0,0,0,0
1,2302,13,2,25,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,51,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,1,0,0,0,0,0/0,02.01.2002,15/0,24/0,0,0,0,0/0,26/0,23.8,0,0,0,1,0,61,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,23.4,0,0,0,1,0,26,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,26/0,0,0,0,0,1,0,15,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,4,0/0,26/0,22.6,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,4,0/0,26/0,22.6,0,0,0,1,0,11,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,28/0,27.2,0,0,0,1,0,20,0,0,0,0
1,2302,13,2,26,7,0,0,0.00%,2,12,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,28/0,27.2,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,28/0,27.2,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,2,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,26/0,0,0,0,0,1,0,11,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,26/0,24.4,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,14,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,14,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,14/0,26/0,0,0,0,0/0,23/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,24/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,24/0,0,0,0,0,1,0,20,0,0,0,0
1,2302,15,2,26,1,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,27/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,27/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,25/0,0,0,0,0,1,0,10,0,0,0,0
1,2302,15,2,26,0,0,0,0.00%,2,0,0,0,0,0,0/0,02.01.2002,15/0,26/0,0,0,0,0/0,25/0,0,0,0,0,1,0,10,0,0,0,0
